Node,degree,closeness,betwennes,influence
11.0,0.0819672131147541,0.3128205128205128,0.016092020911693,0.0
1.0,0.0983606557377049,0.3465909090909091,0.0190825962137437,0.0
15.0,0.1967213114754098,0.3765432098765432,0.0619720048488541,1.0
16.0,0.1147540983606557,0.3388888888888889,0.0332922209822332,0.0
41.0,0.1311475409836065,0.4039735099337748,0.1431495183426175,1.0
43.0,0.0983606557377049,0.3297297297297297,0.0291579519448371,0.0
48.0,0.0983606557377049,0.3388888888888889,0.0232014761195089,0.0
18.0,0.1475409836065573,0.3096446700507614,0.1143001629154697,1.0
2.0,0.1311475409836065,0.3719512195121951,0.2133244355328109,1.0
20.0,0.0655737704918032,0.3160621761658031,0.0133143941668531,0.0
27.0,0.0491803278688524,0.2772727272727273,0.0043624772313296,0.0
28.0,0.0819672131147541,0.3160621761658031,0.0292368604931579,0.0
29.0,0.0819672131147541,0.3652694610778443,0.0667569546639565,1.0
37.0,0.1147540983606557,0.4178082191780822,0.2482371960289381,1.0
42.0,0.0819672131147541,0.2975609756097561,0.0232516006701861,0.0
55.0,0.1147540983606557,0.324468085106383,0.0991216467635194,1.0
3.0,0.0655737704918032,0.2824074074074074,0.0090728124334681,0.0
45.0,0.0655737704918032,0.3112244897959184,0.0120378058492812,0.0
62.0,0.0491803278688524,0.3019801980198019,0.0141949826130153,0.0
9.0,0.0983606557377049,0.3630952380952381,0.0223657375984092,0.0
4.0,0.0491803278688524,0.308080808080808,0.0023737965131407,0.0
60.0,0.0819672131147541,0.3426966292134831,0.0203327746903845,0.0
52.0,0.1639344262295082,0.3297297297297297,0.0846772547502255,1.0
5.0,0.0163934426229508,0.2489795918367346,0.0,0.0
10.0,0.1147540983606557,0.2520661157024793,0.0208943803615934,0.0
6.0,0.0655737704918032,0.23828125,0.0043803001794805,0.0
14.0,0.1311475409836065,0.2711111111111111,0.0528463284386915,1.0
57.0,0.0327868852459016,0.2132867132867132,0.0001366120218579,0.0
58.0,0.1475409836065573,0.3019801980198019,0.084204683434956,1.0
7.0,0.0983606557377049,0.2675438596491228,0.0293725367476866,0.0
8.0,0.0819672131147541,0.3652694610778443,0.1182386192693834,1.0
31.0,0.0819672131147541,0.3227513227513227,0.0330504607717722,0.0
21.0,0.1475409836065573,0.391025641025641,0.1026457397209096,1.0
38.0,0.180327868852459,0.3986928104575163,0.1385697886585943,1.0
46.0,0.180327868852459,0.3465909090909091,0.0406704405964701,1.0
33.0,0.0491803278688524,0.2163120567375886,0.0327868852459016,0.0
30.0,0.1475409836065573,0.3227513227513227,0.0655292824964956,1.0
12.0,0.0163934426229508,0.2489795918367346,0.0,0.0
34.0,0.1639344262295082,0.3652694610778443,0.0571664401172598,1.0
13.0,0.0163934426229508,0.2687224669603524,0.0,0.0
17.0,0.0983606557377049,0.3297297297297297,0.0033047098620869,0.0
25.0,0.0983606557377049,0.3128205128205128,0.0073830434896008,0.0
35.0,0.0819672131147541,0.3160621761658031,0.0326947597029564,0.0
39.0,0.1311475409836065,0.3297297297297297,0.0453522388358453,1.0
44.0,0.1147540983606557,0.3370165745856354,0.062830604428965,1.0
51.0,0.1147540983606557,0.3505747126436782,0.0334110349274283,0.0
53.0,0.0655737704918032,0.3426966292134831,0.0192343448900826,0.0
19.0,0.1147540983606557,0.3370165745856354,0.0148548997169548,0.0
56.0,0.0327868852459016,0.2711111111111111,0.0008774695250105,0.0
23.0,0.0163934426229508,0.2373540856031128,0.0,0.0
26.0,0.0491803278688524,0.2552301255230125,0.0016441148408361,0.0
32.0,0.0163934426229508,0.2373540856031128,0.0,0.0
22.0,0.0983606557377049,0.3333333333333333,0.0127006539301621,0.0
24.0,0.0491803278688524,0.3333333333333333,0.0421827856387561,0.0
36.0,0.0163934426229508,0.2449799196787148,0.0,0.0
61.0,0.0163934426229508,0.1783625730994152,0.0,0.0
50.0,0.0327868852459016,0.2469635627530364,0.0009289617486338,0.0
40.0,0.0327868852459016,0.3351648351648351,0.0705167785399339,0.0
59.0,0.0163934426229508,0.2489795918367346,0.0,0.0
47.0,0.0327868852459016,0.2563025210084033,0.0030084669428931,0.0
54.0,0.0327868852459016,0.2595744680851063,0.0011930783242258,0.0
49.0,0.0163934426229508,0.232824427480916,0.0,0.0
