Node,degree,closeness,betwennes,influence
1.0,0.0035180299032541,0.0778980542614414,0.0003696591880377,0.0
5.0,0.0035180299032541,0.0764575347992737,0.0001507137223811,0.0
563.0,0.0061565523306948,0.0838928650483287,0.0049456362776191,0.0
2.0,0.0035180299032541,0.0784137931034482,0.000229302821079,0.0
10.0,0.0043975373790677,0.0818574514038876,0.0007750115780339,0.0
3.0,0.0061565523306948,0.0911057692307692,0.0138656960444875,0.0
11.0,0.0052770448548812,0.0902380952380952,0.059252894959321,1.0
34.0,0.0052770448548812,0.0955944173532873,0.0117885150657907,0.0
35.0,0.0061565523306948,0.089938300901756,0.0036866899034296,0.0
104.0,0.0070360598065083,0.0890437778996005,0.0058856882905128,0.0
475.0,0.0043975373790677,0.0908727621483376,0.1382543670426709,1.0
4.0,0.0061565523306948,0.0670756887499262,0.0035056424740173,0.0
7.0,0.0070360598065083,0.0690891413987968,0.0016492599393805,0.0
27.0,0.0061565523306948,0.0628871681415929,0.0052723995689174,0.0
101.0,0.0061565523306948,0.0670756887499262,0.0035056424740173,0.0
102.0,0.0070360598065083,0.0670875619542129,0.0032993837454452,0.0
103.0,0.0070360598065083,0.0718120381481715,0.0144954080722397,0.0
9.0,0.0043975373790677,0.081833885130272,0.0015369726286612,0.0
6.0,0.0052770448548812,0.0731095679012345,0.0137197704985869,0.0
37.0,0.0052770448548812,0.0682186356272874,0.0074544164637455,0.0
98.0,0.0035180299032541,0.0782195927352779,0.0151679991742063,0.0
8.0,0.0043975373790677,0.0843159065628476,0.001056658026445,0.0
26.0,0.0035180299032541,0.0833883388338833,0.0,0.0
724.0,0.0123131046613896,0.0852004496065942,0.1511595729686355,1.0
12.0,0.0026385224274406,0.0827751892836342,0.0,0.0
38.0,0.0052770448548812,0.0846359982134881,0.0474846512075794,1.0
566.0,0.0070360598065083,0.0964867617107943,0.0671435810532197,1.0
13.0,0.0035180299032541,0.087333896612643,0.0,0.0
14.0,0.0026385224274406,0.0706825811264453,0.0,0.0
413.0,0.0043975373790677,0.0760535117056856,0.0022050911320669,0.0
15.0,0.0061565523306948,0.0707661666770399,0.0070267692345807,0.0
16.0,0.0026385224274406,0.0660931232924489,0.0,0.0
17.0,0.0026385224274406,0.0660931232924489,0.0,0.0
18.0,0.0026385224274406,0.0660931232924489,0.0,0.0
19.0,0.0026385224274406,0.0660931232924489,0.0,0.0
411.0,0.0061565523306948,0.0761095120155298,0.0295607777711912,0.0
20.0,0.0043975373790677,0.0646904870277651,0.0087641061850434,0.0
21.0,0.0061565523306948,0.0607891360136869,0.0070267692345807,0.0
22.0,0.0026385224274406,0.0573084677419354,0.0,0.0
23.0,0.0026385224274406,0.0573084677419354,0.0,0.0
24.0,0.0026385224274406,0.0573084677419354,0.0,0.0
25.0,0.0026385224274406,0.0573084677419354,0.0,0.0
28.0,0.0026385224274406,0.059169442131557,0.0,0.0
29.0,0.0026385224274406,0.059169442131557,0.0,0.0
30.0,0.0026385224274406,0.059169442131557,0.0,0.0
31.0,0.0035180299032541,0.0679455001792757,0.0,0.0
32.0,0.0035180299032541,0.0679455001792757,0.0,0.0
100.0,0.0061565523306948,0.0728892877748573,0.0070252208059261,0.0
33.0,0.0026385224274406,0.067941440095608,0.0,0.0
553.0,0.0052770448548812,0.1039400310814516,0.1620624674794705,1.0
710.0,0.0043975373790677,0.0965769132761403,0.1345429864949401,1.0
36.0,0.0026385224274406,0.073170731707317,0.0,0.0
711.0,0.0043975373790677,0.0789418871068527,0.001759014951627,0.0
39.0,0.0035180299032541,0.0780584923795139,0.001309841913878,0.0
412.0,0.0070360598065083,0.0822780230117953,0.0546696669180712,1.0
99.0,0.0035180299032541,0.0730907688351761,3.0968573092026213e-06,0.0
40.0,0.0043975373790677,0.0837630764697215,0.0346730311908881,0.0
