Node,degree,closeness,betwennes,influence
19.0,0.0009622323791195,0.1841009743135518,0.0028927386623907,0.0
1.0,0.0014433485686793,0.159046562344569,0.0022898677036023,0.0
1751.0,0.0007216742843396,0.1589796542756616,0.0,0.0
2408.0,0.0012027904738994,0.1712249773457451,0.0017074663787258,0.0
3078.0,0.0007216742843396,0.1462599394834987,0.0004811161895597,0.0
3609.0,0.0009622323791195,0.1372762697311934,0.0004500735371342,0.0
3958.0,0.0012027904738994,0.138170577677325,0.0007925724104109,0.0
612.0,0.0009622323791195,0.1485067162046299,0.0016810704395313,0.0
2.0,0.0009622323791195,0.1484748910636474,0.0004811161895597,0.0
2405.0,0.0002405580947798,0.1292840704111463,0.0,0.0
3096.0,0.0019244647582391,0.1742757724395254,0.0056897471592587,0.0
3696.0,0.0009622323791195,0.1485067162046299,0.0016810704395313,0.0
222.0,0.0014433485686793,0.1989185567996937,0.0001254412423588,0.0
3.0,0.0012027904738994,0.1985859647446615,0.0,0.0
743.0,0.0050517199903776,0.217359477124183,0.0108095659457782,1.0
1829.0,0.0026461390425787,0.2027903800185375,0.0033240214130836,0.0
2036.0,0.0052922780851575,0.2295163427561837,0.0265127086665119,1.0
2037.0,0.0067356266538369,0.2260098950687761,0.0252218633992841,1.0
1742.0,0.0009622323791195,0.1416161340873475,0.0,0.0
4.0,0.0009622323791195,0.1416161340873475,0.0,0.0
3017.0,0.0009622323791195,0.1416161340873475,0.0,0.0
3928.0,0.0009622323791195,0.1416161340873475,0.0,0.0
4043.0,0.0019244647582391,0.1649537716757271,0.0024037287199276,0.0
3230.0,0.0009622323791195,0.1607937183305612,0.0009621166148776,0.0
5.0,0.0002405580947798,0.1385251091339265,0.0,0.0
98.0,0.0115467885494346,0.2204135737009544,0.0044307564492176,1.0
6.0,0.0117873466442145,0.2224065058049328,0.0014730919718083,1.0
118.0,0.0132306952128939,0.2228357008844813,0.0015074959956352,1.0
190.0,0.0040894876112581,0.2059552120491478,0.0015832971791649,0.0
251.0,0.0134712533076738,0.2239642260654059,0.0040908137353488,1.0
351.0,0.0113062304546547,0.2184904867024072,0.0001572614185027,1.0
437.0,0.0156362761606928,0.2315619429590018,0.0093246802088236,1.0
471.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
530.0,0.0117873466442145,0.2185479207192051,0.0001121232870731,1.0
674.0,0.012990137118114,0.2204369498356135,0.006889045835213,1.0
675.0,0.0014433485686793,0.1926320667284522,0.0028550490638226,0.0
738.0,0.010825114265095,0.2179178024743132,0.0001498422356398,1.0
740.0,0.0103439980755352,0.2184445612191277,0.0,1.0
1003.0,0.0110656723598749,0.2184790035213118,0.0004813386513458,1.0
1065.0,0.0163579504450324,0.2295543652327571,0.0202937451116803,1.0
1104.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
1267.0,0.0134712533076738,0.2219671080734728,0.0019031352066585,1.0
1420.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
1554.0,0.0163579504450324,0.2246784131445249,0.0115329563602014,1.0
1760.0,0.0117873466442145,0.2221450328648533,0.0019433894645153,1.0
1784.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
1924.0,0.0185229732980514,0.2336312032821896,0.0178502450336348,1.0
1943.0,0.0115467885494346,0.2207647371216144,0.0012528260161387,1.0
1974.0,0.0004811161895597,0.1825647782169521,0.0,0.0
1995.0,0.0137118114024536,0.2259361921843578,0.00936133674424,1.0
2005.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
2212.0,0.0110656723598749,0.2193436048965808,0.0005921319135847,1.0
2251.0,0.0144334856867933,0.223940095889673,0.0047240780062568,1.0
2277.0,0.0149146018763531,0.2248850419258858,0.0052919912830193,1.0
2387.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
2754.0,0.0158768342554726,0.2382371482606453,0.0286106487506899,1.0
2760.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
2954.0,0.0052922780851575,0.2139695285155445,0.002152675937607,1.0
2978.0,0.0105845561703151,0.2301007417247869,0.0239694463762435,1.0
2985.0,0.0113062304546547,0.2206709841809109,0.0019172030782195,1.0
3075.0,0.015155159971133,0.2244236894671489,0.011277515270278,1.0
3175.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
3207.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
3284.0,0.010825114265095,0.2184675215471936,2.2246178606222618e-07,1.0
3298.0,0.0113062304546547,0.2184904867024072,0.0001589347675399,1.0
3348.0,0.019485205677171,0.2351909476661952,0.0185177491743381,1.0
3388.0,0.0190040894876112,0.2253971696578647,0.0153281538563166,1.0
3419.0,0.0161173923502525,0.2236750067258542,0.0051312286372398,1.0
3488.0,0.0115467885494346,0.2185019710906701,0.0001132941513436,1.0
3614.0,0.0185229732980514,0.2329373529082147,0.0155410207927161,1.0
3654.0,0.0113062304546547,0.2213642898982906,0.0017902369240982,1.0
3715.0,0.0127495790233341,0.2295924003092897,0.0112660934745514,1.0
3952.0,0.0122684628337743,0.2208468363172714,0.0007469273695391,1.0
4012.0,0.0134712533076738,0.2242179072276159,0.0033705742394783,1.0
4080.0,0.0122684628337743,0.224897208396451,0.0131895252349985,1.0
7.0,0.0101034399807553,0.2178835368730017,0.0,1.0
433.0,0.0079384171277363,0.2229910953760326,0.0355355473934498,1.0
8.0,0.0016839066634592,0.1963071401586701,0.003164486776036,0.0
1063.0,0.0026461390425787,0.1878106081142134,0.0035881503359596,0.0
1217.0,0.0004811161895597,0.1727763923524522,0.0,0.0
2044.0,0.0026461390425787,0.1950086785194915,0.0106145624255096,1.0
2477.0,0.004330045706038,0.2284316957907462,0.0250183522644099,1.0
3799.0,0.0009622323791195,0.1668874703922277,0.0002883783072414,0.0
4034.0,0.0016839066634592,0.1730064924255036,0.0012215836669969,0.0
70.0,0.0009622323791195,0.1596696754369118,0.0,0.0
9.0,0.0016839066634592,0.1769990632717363,0.0008318251505076,0.0
71.0,0.0004811161895597,0.1683813998703823,0.0,0.0
1801.0,0.0019244647582391,0.1844767906274962,0.0012483296493652,0.0
3521.0,0.002165022853019,0.1998365541774829,0.0039314062788355,0.0
3719.0,0.0009622323791195,0.1596696754369118,0.0,0.0
3954.0,0.0009622323791195,0.1596696754369118,0.0,0.0
4081.0,0.0019244647582391,0.1899300954904738,0.001242478212015,0.0
775.0,0.0009622323791195,0.1595165003837298,0.0009621166148776,0.0
10.0,0.0004811161895597,0.1595042590745146,0.0,0.0
2369.0,0.0012027904738994,0.1897393765119357,0.0028841503240356,0.0
526.0,0.0004811161895597,0.1645554587918613,0.0004811161895597,0.0
11.0,0.0002405580947798,0.1413080426949486,0.0,0.0
2681.0,0.0014433485686793,0.1870079625714157,0.0022416164971184,0.0
12.0,0.0002405580947798,0.1575516391889331,0.0,0.0
1318.0,0.0031272552321385,0.191170383996321,0.0039351975609381,0.0
13.0,0.0009622323791195,0.1728985567524851,0.0003969636921085,0.0
1413.0,0.0016839066634592,0.1863707688859,0.0013763451729613,0.0
1895.0,0.0007216742843396,0.1657231701483017,0.0,0.0
2710.0,0.0033678133269184,0.193582937505821,0.0054969914088155,1.0
1400.0,0.0007216742843396,0.1647184689146887,0.00010340883455,0.0
14.0,0.0004811161895597,0.1627834123037161,0.0,0.0
1822.0,0.0031272552321385,0.1938537586271218,0.0023559099103057,0.0
865.0,0.0024055809477988,0.17454652334565,0.0027888858120581,0.0
15.0,0.0004811161895597,0.1602729691174769,0.0,0.0
3184.0,0.0012027904738994,0.1843458980044346,0.001166781582218,0.0
312.0,0.0101034399807553,0.181544239671587,3.657367650580839e-05,1.0
16.0,0.0101034399807553,0.181544239671587,3.657367650580839e-05,1.0
367.0,0.0101034399807553,0.181544239671587,3.657367650580839e-05,1.0
384.0,0.0081789752225162,0.1883979152503965,0.001273101321031,1.0
